_id,sensor_id,date,calories
1,6,2016-03-13 11:09:43.145,35018
2,6,2016-03-13 11:09:44.164,35018
3,6,2016-03-13 11:09:45.217,35018
4,6,2016-03-13 11:09:46.241,35018
5,6,2016-03-13 11:09:47.265,35018
6,6,2016-03-13 11:09:48.265,35018
7,6,2016-03-13 11:09:49.314,35018
8,6,2016-03-13 11:09:50.343,35018
9,6,2016-03-13 11:09:51.374,35018
10,6,2016-03-13 11:09:52.389,35018
11,6,2016-03-13 11:09:53.415,35018
12,6,2016-03-13 11:09:54.438,35018
13,6,2016-03-13 11:09:55.489,35018
14,6,2016-03-13 11:09:56.489,35018
15,6,2016-03-13 11:09:57.520,35018
16,6,2016-03-13 11:09:58.544,35018
17,6,2016-03-13 11:09:59.572,35018
18,6,2016-03-13 11:10:00.619,35018
19,6,2016-03-13 11:10:01.645,35018
20,6,2016-03-13 11:10:02.670,35018
21,6,2016-03-13 11:10:03.696,35018
22,6,2016-03-13 11:10:04.719,35018
23,6,2016-03-13 11:10:05.743,35018
24,6,2016-03-13 11:10:06.767,35018
25,6,2016-03-13 11:10:07.790,35018
26,6,2016-03-13 11:10:08.841,35018
27,6,2016-03-13 11:10:09.865,35018
28,6,2016-03-13 11:10:10.870,35018
29,6,2016-03-13 11:10:11.891,35018
30,6,2016-03-13 11:10:12.988,35018
31,6,2016-03-13 11:10:13.966,35018
32,6,2016-03-13 11:10:14.994,35018
33,6,2016-03-13 11:10:16.021,35018
34,6,2016-03-13 11:10:17.039,35018
35,6,2016-03-13 11:10:18.067,35019
36,6,2016-03-13 11:10:19.092,35019
37,6,2016-03-13 11:10:20.140,35019
38,6,2016-03-13 11:10:21.142,35019
39,6,2016-03-13 11:10:22.167,35019
40,6,2016-03-13 11:10:23.216,35019
41,6,2016-03-13 11:10:24.263,35019
42,6,2016-03-13 11:10:25.265,35019
43,6,2016-03-13 11:10:26.292,35019
44,6,2016-03-13 11:10:27.317,35019
45,6,2016-03-13 11:10:28.341,35019
46,6,2016-03-13 11:10:29.365,35019
47,6,2016-03-13 11:10:30.391,35019
48,6,2016-03-13 11:10:31.425,35019
49,6,2016-03-13 11:10:32.466,35019
50,6,2016-03-13 11:10:33.464,35019
51,6,2016-03-13 11:10:34.494,35019
52,6,2016-03-13 11:10:35.519,35019
53,6,2016-03-13 11:10:36.565,35019
54,6,2016-03-13 11:10:37.632,35019
55,6,2016-03-13 11:10:38.619,35019
56,6,2016-03-13 11:10:39.616,35019
57,6,2016-03-13 11:10:40.665,35019
58,6,2016-03-13 11:10:41.690,35019
59,6,2016-03-13 11:10:42.730,35019
60,6,2016-03-13 11:10:43.739,35019
61,6,2016-03-13 11:10:44.767,35019
62,6,2016-03-13 11:10:45.791,35019
63,6,2016-03-13 11:10:46.815,35019
64,6,2016-03-13 11:10:47.839,35019
65,6,2016-03-13 11:10:48.845,35019
66,6,2016-03-13 11:10:49.889,35019
67,6,2016-03-13 11:10:50.921,35019
68,6,2016-03-13 11:10:51.941,35019
69,6,2016-03-13 11:10:52.966,35019
70,6,2016-03-13 11:10:54.012,35019
71,6,2016-03-13 11:10:55.014,35019
72,6,2016-03-13 11:10:56.039,35019
73,6,2016-03-13 11:10:57.067,35019
74,6,2016-03-13 11:10:58.092,35019
75,6,2016-03-13 11:10:59.151,35019
76,6,2016-03-13 11:11:00.116,35019
77,6,2016-03-13 11:11:01.164,35020
78,6,2016-03-13 11:11:02.168,35020
79,6,2016-03-13 11:11:03.205,35020
80,6,2016-03-13 11:11:04.244,35020
81,6,2016-03-13 11:11:05.270,35020
82,6,2016-03-13 11:11:06.265,35020
83,6,2016-03-13 11:11:07.298,35020
84,6,2016-03-13 11:11:08.342,35020
85,6,2016-03-13 11:11:09.364,35020
86,6,2016-03-13 11:11:10.364,35020
87,6,2016-03-13 11:11:11.402,35020
88,6,2016-03-13 11:11:12.433,35020
89,6,2016-03-13 11:11:13.485,35020
90,6,2016-03-13 11:11:14.519,35020
91,6,2016-03-13 11:11:15.493,35020
92,6,2016-03-13 11:11:16.522,35020
93,6,2016-03-13 11:11:17.544,35020
94,6,2016-03-13 11:11:18.566,35020
95,6,2016-03-13 11:11:19.572,35020
96,6,2016-03-13 11:11:20.634,35020
97,6,2016-03-13 11:11:21.694,35020
98,6,2016-03-13 11:11:22.665,35020
99,6,2016-03-13 11:11:23.691,35020
100,6,2016-03-13 11:11:24.716,35020
101,6,2016-03-13 11:11:25.714,35020
102,6,2016-03-13 11:11:26.767,35020
103,6,2016-03-13 11:11:27.791,35020
104,6,2016-03-13 11:11:28.802,35020
105,6,2016-03-13 11:11:29.822,35020
106,6,2016-03-13 11:11:30.867,35020
107,6,2016-03-13 11:11:31.889,35020
108,6,2016-03-13 11:11:32.889,35020
109,6,2016-03-13 11:11:33.938,35020
110,6,2016-03-13 11:11:34.965,35020
111,6,2016-03-13 11:11:35.989,35020
112,6,2016-03-13 11:11:36.989,35020
113,6,2016-03-13 11:11:38.014,35020
114,6,2016-03-13 11:11:39.039,35020
115,6,2016-03-13 11:11:40.069,35020
116,6,2016-03-13 11:11:41.096,35020
117,6,2016-03-13 11:11:42.135,35020
118,6,2016-03-13 11:11:43.159,35020
119,6,2016-03-13 11:11:44.165,35020
120,6,2016-03-13 11:11:45.189,35021
121,6,2016-03-13 11:11:46.217,35021
122,6,2016-03-13 11:11:47.242,35021
123,6,2016-03-13 11:11:48.267,35021
124,6,2016-03-13 11:11:49.289,35021
125,6,2016-03-13 11:11:50.319,35021
126,6,2016-03-13 11:11:51.339,35021
127,6,2016-03-13 11:11:52.364,35021
128,6,2016-03-13 11:11:53.397,35021
129,6,2016-03-13 11:11:54.425,35021
130,6,2016-03-13 11:11:55.418,35021
131,6,2016-03-13 11:11:56.444,35021
132,6,2016-03-13 11:11:57.489,35021
133,6,2016-03-13 11:11:58.490,35021
134,6,2016-03-13 11:11:59.516,35021
135,6,2016-03-13 11:12:00.567,35021
136,6,2016-03-13 11:12:01.600,35021
137,6,2016-03-13 11:12:02.596,35021
138,6,2016-03-13 11:12:03.614,35021
139,6,2016-03-13 11:12:04.664,35021
140,6,2016-03-13 11:12:05.664,35021
141,6,2016-03-13 11:12:06.695,35021
142,6,2016-03-13 11:12:07.738,35021
143,6,2016-03-13 11:12:08.745,35021
144,6,2016-03-13 11:12:09.767,35021
145,6,2016-03-13 11:12:10.791,35021
146,6,2016-03-13 11:12:11.817,35021
147,6,2016-03-13 11:12:12.842,35021
148,6,2016-03-13 11:12:13.866,35021
149,6,2016-03-13 11:12:14.889,35021
150,6,2016-03-13 11:12:15.916,35021
151,6,2016-03-13 11:12:16.944,35021
152,6,2016-03-13 11:12:17.958,35021
153,6,2016-03-13 11:12:18.991,35021
154,6,2016-03-13 11:12:20.017,35021
155,6,2016-03-13 11:12:21.031,35021
156,6,2016-03-13 11:12:22.069,35021
157,6,2016-03-13 11:12:23.093,35021
158,6,2016-03-13 11:12:24.119,35021
159,6,2016-03-13 11:12:25.114,35021
160,6,2016-03-13 11:12:26.164,35021
161,6,2016-03-13 11:12:27.189,35021
162,6,2016-03-13 11:12:28.217,35022
163,6,2016-03-13 11:12:29.241,35022
164,6,2016-03-13 11:12:30.247,35022
165,6,2016-03-13 11:12:31.266,35022
166,6,2016-03-13 11:12:32.288,35022
167,6,2016-03-13 11:12:33.366,35022
168,6,2016-03-13 11:12:34.352,35022
169,6,2016-03-13 11:12:35.367,35022
170,6,2016-03-13 11:12:36.405,35022
171,6,2016-03-13 11:12:37.413,35022
172,6,2016-03-13 11:12:38.439,35022
173,6,2016-03-13 11:12:39.465,35022
174,6,2016-03-13 11:12:40.488,35022
175,6,2016-03-13 11:12:41.539,35022
176,6,2016-03-13 11:12:42.539,35022
177,6,2016-03-13 11:12:43.564,35022
178,6,2016-03-13 11:12:44.591,35022
179,6,2016-03-13 11:12:45.613,35022
180,6,2016-03-13 11:12:46.639,35022
181,6,2016-03-13 11:12:47.668,35022
182,6,2016-03-13 11:12:48.689,35022
183,6,2016-03-13 11:12:49.717,35022
184,6,2016-03-13 11:12:50.715,35022
185,6,2016-03-13 11:12:51.764,35022
186,6,2016-03-13 11:12:52.791,35022
187,6,2016-03-13 11:12:53.814,35022
188,6,2016-03-13 11:12:54.814,35022
189,6,2016-03-13 11:12:55.869,35022
190,6,2016-03-13 11:12:56.892,35022
191,6,2016-03-13 11:12:57.889,35022
192,6,2016-03-13 11:12:58.974,35022
193,6,2016-03-13 11:12:59.966,35022
194,6,2016-03-13 11:13:00.967,35022
195,6,2016-03-13 11:13:01.990,35022
196,6,2016-03-13 11:13:03.016,35022
197,6,2016-03-13 11:13:04.039,35022
198,6,2016-03-13 11:13:05.072,35022
199,6,2016-03-13 11:13:06.090,35022
200,6,2016-03-13 11:13:07.114,35022
201,6,2016-03-13 11:13:08.140,35022
202,6,2016-03-13 11:13:09.167,35022
203,6,2016-03-13 11:13:10.193,35022
204,6,2016-03-13 11:13:11.252,35023
205,6,2016-03-13 11:13:12.241,35023
206,6,2016-03-13 11:13:13.271,35023
207,6,2016-03-13 11:13:14.291,35023
208,6,2016-03-13 11:13:15.313,35023
209,6,2016-03-13 11:13:16.316,35023
210,6,2016-03-13 11:13:17.364,35023
211,6,2016-03-13 11:13:18.390,35023
212,6,2016-03-13 11:13:19.400,35023
213,6,2016-03-13 11:13:20.416,35023
214,6,2016-03-13 11:13:21.445,35023
215,6,2016-03-13 11:13:22.469,35023
216,6,2016-03-13 11:13:23.490,35023
217,6,2016-03-13 11:13:24.519,35023
218,6,2016-03-13 11:13:25.544,35023
219,6,2016-03-13 11:13:26.567,35023
220,6,2016-03-13 11:13:27.591,35023
221,6,2016-03-13 11:13:28.613,35023
222,6,2016-03-13 11:13:29.640,35023
223,6,2016-03-13 11:13:30.666,35023
224,6,2016-03-13 11:13:31.692,35023
225,6,2016-03-13 11:13:32.741,35023
226,6,2016-03-13 11:13:33.739,35023
227,6,2016-03-13 11:13:34.750,35023
228,6,2016-03-13 11:13:35.789,35023
229,6,2016-03-13 11:13:36.799,35023
230,6,2016-03-13 11:13:37.836,35023
231,6,2016-03-13 11:13:38.864,35023
232,6,2016-03-13 11:13:39.890,35023
233,6,2016-03-13 11:13:40.917,35023
234,6,2016-03-13 11:13:41.919,35023
235,6,2016-03-13 11:13:42.964,35023
236,6,2016-03-13 11:13:43.988,35023
237,6,2016-03-13 11:13:45.017,35023
238,6,2016-03-13 11:13:46.044,35023
239,6,2016-03-13 11:13:47.066,35023
240,6,2016-03-13 11:13:48.091,35023
241,6,2016-03-13 11:13:49.114,35023
242,6,2016-03-13 11:13:50.133,35023
243,6,2016-03-13 11:13:51.170,35023
244,6,2016-03-13 11:13:52.163,35023
245,6,2016-03-13 11:13:53.193,35023
246,6,2016-03-13 11:13:54.216,35024
247,6,2016-03-13 11:13:55.239,35024
248,6,2016-03-13 11:13:56.266,35024
249,6,2016-03-13 11:13:57.288,35024
250,6,2016-03-13 11:13:58.316,35024
251,6,2016-03-13 11:13:59.339,35024
252,6,2016-03-13 11:14:00.364,35024
253,6,2016-03-13 11:14:01.397,35024
254,6,2016-03-13 11:14:02.414,35024
255,6,2016-03-13 11:14:03.441,35024
256,6,2016-03-13 11:14:04.488,35024
257,6,2016-03-13 11:14:05.488,35024
258,6,2016-03-13 11:14:06.516,35024
259,6,2016-03-13 11:14:07.541,35024
260,6,2016-03-13 11:14:08.565,35024
261,6,2016-03-13 11:14:09.596,35024
262,6,2016-03-13 11:14:10.617,35024
263,6,2016-03-13 11:14:11.614,35024
264,6,2016-03-13 11:14:12.669,35024
265,6,2016-03-13 11:14:13.696,35024
266,6,2016-03-13 11:14:14.690,35024
267,6,2016-03-13 11:14:15.737,35024
268,6,2016-03-13 11:14:16.747,35024
269,6,2016-03-13 11:14:17.769,35024
270,6,2016-03-13 11:14:18.794,35024
271,6,2016-03-13 11:14:19.820,35024
272,6,2016-03-13 11:14:20.840,35024
273,6,2016-03-13 11:14:21.867,35024
274,6,2016-03-13 11:14:22.890,35024
275,6,2016-03-13 11:14:23.916,35024
276,6,2016-03-13 11:14:24.943,35024
277,6,2016-03-13 11:14:25.983,35024
278,6,2016-03-13 11:14:26.990,35024
279,6,2016-03-13 11:14:28.015,35024
280,6,2016-03-13 11:14:29.030,35024
281,6,2016-03-13 11:14:30.065,35024
282,6,2016-03-13 11:14:31.090,35024
283,6,2016-03-13 11:14:32.118,35024
284,6,2016-03-13 11:14:33.144,35024
285,6,2016-03-13 11:14:34.164,35024
286,6,2016-03-13 11:14:35.191,35024
287,6,2016-03-13 11:14:36.216,35024
288,6,2016-03-13 11:14:37.239,35025
289,6,2016-03-13 11:14:38.251,35025
290,6,2016-03-13 11:14:39.289,35025
291,6,2016-03-13 11:14:40.321,35025
292,6,2016-03-13 11:14:41.339,35025
293,6,2016-03-13 11:14:42.352,35025
294,6,2016-03-13 11:14:43.390,35025
295,6,2016-03-13 11:14:44.419,35025
296,6,2016-03-13 11:14:45.416,35025
297,6,2016-03-13 11:14:46.442,35025
298,6,2016-03-13 11:14:47.465,35025
299,6,2016-03-13 11:14:48.495,35025
300,6,2016-03-13 11:14:49.514,35025
301,6,2016-03-13 11:14:50.539,35025
302,6,2016-03-13 11:14:51.564,35025
303,6,2016-03-13 11:14:52.589,35025
304,6,2016-03-13 11:14:53.615,35025
305,6,2016-03-13 11:14:54.638,35025
306,6,2016-03-13 11:14:55.663,35025
307,6,2016-03-13 11:14:56.697,35025
308,6,2016-03-13 11:14:57.718,35025
309,6,2016-03-13 11:14:58.742,35025
310,6,2016-03-13 11:14:59.765,35025
311,6,2016-03-13 11:15:00.793,35025
312,6,2016-03-13 11:15:01.817,35025
313,6,2016-03-13 11:15:02.840,35025
314,6,2016-03-13 11:15:03.864,35025
315,6,2016-03-13 11:15:04.889,35025
316,6,2016-03-13 11:15:05.915,35025
317,6,2016-03-13 11:15:06.918,35025
318,6,2016-03-13 11:15:07.957,35025
319,6,2016-03-13 11:15:08.975,35025
320,6,2016-03-13 11:15:09.988,35025
321,6,2016-03-13 11:15:11.020,35025
322,6,2016-03-13 11:15:12.064,35025
323,6,2016-03-13 11:15:13.065,35025
324,6,2016-03-13 11:15:14.090,35025
325,6,2016-03-13 11:15:15.116,35025
326,6,2016-03-13 11:15:16.139,35025
327,6,2016-03-13 11:15:17.163,35025
328,6,2016-03-13 11:15:18.191,35025
329,6,2016-03-13 11:15:19.217,35025
330,6,2016-03-13 11:15:20.266,35026
331,6,2016-03-13 11:15:21.264,35026
332,6,2016-03-13 11:15:22.282,35026
333,6,2016-03-13 11:15:23.317,35026
334,6,2016-03-13 11:15:24.340,35026
335,6,2016-03-13 11:15:25.343,35026
336,6,2016-03-13 11:15:26.409,35026
337,6,2016-03-13 11:15:27.454,35026
338,6,2016-03-13 11:15:28.438,35026
339,6,2016-03-13 11:15:29.463,35026
340,6,2016-03-13 11:15:30.510,35026
341,6,2016-03-13 11:15:31.569,35026
342,6,2016-03-13 11:15:32.538,35026
343,6,2016-03-13 11:15:33.569,35026
344,6,2016-03-13 11:15:34.576,35026
345,6,2016-03-13 11:15:35.614,35026
346,6,2016-03-13 11:15:36.650,35026
347,6,2016-03-13 11:15:37.664,35026
348,6,2016-03-13 11:15:38.698,35026
349,6,2016-03-13 11:15:39.716,35026
350,6,2016-03-13 11:15:40.717,35026
351,6,2016-03-13 11:15:41.734,35026
352,6,2016-03-13 11:15:42.764,35026
353,6,2016-03-13 11:15:43.788,35026
354,6,2016-03-13 11:15:44.815,35026
355,6,2016-03-13 11:15:45.864,35026
356,6,2016-03-13 11:15:46.863,35026
357,6,2016-03-13 11:15:47.894,35026
358,6,2016-03-13 11:15:48.919,35026
359,6,2016-03-13 11:15:49.946,35026
360,6,2016-03-13 11:15:50.964,35026
361,6,2016-03-13 11:15:51.998,35026
362,6,2016-03-13 11:15:53.016,35026
363,6,2016-03-13 11:15:54.039,35026
364,6,2016-03-13 11:15:55.064,35026
365,6,2016-03-13 11:15:56.096,35026
366,6,2016-03-13 11:15:57.120,35026
367,6,2016-03-13 11:15:58.142,35026
368,6,2016-03-13 11:15:59.145,35026
369,6,2016-03-13 11:16:00.191,35026
370,6,2016-03-13 11:16:01.218,35026
371,6,2016-03-13 11:16:02.216,35026
372,6,2016-03-13 11:16:03.269,35027
373,6,2016-03-13 11:16:04.290,35027
374,6,2016-03-13 11:16:05.290,35027
375,6,2016-03-13 11:16:06.317,35027
376,6,2016-03-13 11:16:07.363,35027
377,6,2016-03-13 11:16:08.365,35027
378,6,2016-03-13 11:16:09.388,35027
379,6,2016-03-13 11:16:10.428,35027
380,6,2016-03-13 11:16:11.464,35027
381,6,2016-03-13 11:16:12.464,35027
382,6,2016-03-13 11:16:13.507,35027
383,6,2016-03-13 11:16:14.505,35027
384,6,2016-03-13 11:16:15.548,35027
385,6,2016-03-13 11:16:16.564,35027
386,6,2016-03-13 11:16:17.589,35027
387,6,2016-03-13 11:16:18.614,35027
388,6,2016-03-13 11:16:19.638,35027
389,6,2016-03-13 11:16:20.639,35027
390,6,2016-03-13 11:16:21.692,35027
391,6,2016-03-13 11:16:22.743,35027
392,6,2016-03-13 11:16:23.739,35027
393,6,2016-03-13 11:16:24.767,35027
394,6,2016-03-13 11:16:25.791,35027
395,6,2016-03-13 11:16:26.855,35027
396,6,2016-03-13 11:16:27.814,35027
397,6,2016-03-13 11:16:28.868,35027
398,6,2016-03-13 11:16:29.866,35027
399,6,2016-03-13 11:16:30.889,35027
400,6,2016-03-13 11:16:31.916,35027
401,6,2016-03-13 11:16:32.940,35027
402,6,2016-03-13 11:16:33.968,35027
403,6,2016-03-13 11:16:34.990,35027
404,6,2016-03-13 11:16:36.018,35027
405,6,2016-03-13 11:16:37.064,35027
406,6,2016-03-13 11:16:38.066,35027
407,6,2016-03-13 11:16:39.092,35027
408,6,2016-03-13 11:16:40.116,35027
409,6,2016-03-13 11:16:41.146,35027
410,6,2016-03-13 11:16:42.143,35027
411,6,2016-03-13 11:16:43.189,35027
412,6,2016-03-13 11:16:44.216,35027
413,6,2016-03-13 11:16:45.240,35027
414,6,2016-03-13 11:16:46.239,35028
415,6,2016-03-13 11:16:47.276,35028
416,6,2016-03-13 11:16:48.314,35028
417,6,2016-03-13 11:16:49.341,35028
418,6,2016-03-13 11:16:50.363,35028
419,6,2016-03-13 11:16:51.374,35028
420,6,2016-03-13 11:16:52.425,35028
421,6,2016-03-13 11:16:53.441,35028
422,6,2016-03-13 11:16:54.444,35028
423,6,2016-03-13 11:16:55.488,35028
424,6,2016-03-13 11:16:56.514,35028
425,6,2016-03-13 11:16:57.517,35028
426,6,2016-03-13 11:16:58.565,35028
427,6,2016-03-13 11:16:59.565,35028
428,6,2016-03-13 11:17:00.590,35028
429,6,2016-03-13 11:17:01.613,35028
430,6,2016-03-13 11:17:02.663,35028
431,6,2016-03-13 11:17:03.663,35028
432,6,2016-03-13 11:17:04.696,35028
433,6,2016-03-13 11:17:05.718,35028
434,6,2016-03-13 11:17:06.738,35028
435,6,2016-03-13 11:17:07.763,35028
436,6,2016-03-13 11:17:08.790,35028
437,6,2016-03-13 11:17:09.818,35028
438,6,2016-03-13 11:17:10.839,35028
439,6,2016-03-13 11:17:11.864,35028
440,6,2016-03-13 11:17:12.889,35028
441,6,2016-03-13 11:17:13.921,35028
442,6,2016-03-13 11:17:14.936,35028
443,6,2016-03-13 11:17:15.968,35028
444,6,2016-03-13 11:17:16.986,35028
445,6,2016-03-13 11:17:18.035,35028
446,6,2016-03-13 11:17:19.019,35028
447,6,2016-03-13 11:17:20.040,35028
448,6,2016-03-13 11:17:21.089,35028
449,6,2016-03-13 11:17:22.089,35028
450,6,2016-03-13 11:17:23.116,35028
451,6,2016-03-13 11:17:24.140,35028
452,6,2016-03-13 11:17:25.166,35028
453,6,2016-03-13 11:17:26.189,35028
454,6,2016-03-13 11:17:27.220,35028
455,6,2016-03-13 11:17:28.265,35028
456,6,2016-03-13 11:17:29.265,35029
457,6,2016-03-13 11:17:30.309,35029
458,6,2016-03-13 11:17:31.316,35029
459,6,2016-03-13 11:17:32.364,35029
460,6,2016-03-13 11:17:33.392,35029
461,6,2016-03-13 11:17:34.390,35029
462,6,2016-03-13 11:17:35.439,35029
463,6,2016-03-13 11:17:36.438,35029
464,6,2016-03-13 11:17:37.440,35029
465,6,2016-03-13 11:17:38.489,35029
466,6,2016-03-13 11:17:39.514,35029
467,6,2016-03-13 11:17:40.538,35029
468,6,2016-03-13 11:17:41.563,35029
469,6,2016-03-13 11:17:42.568,35029
470,6,2016-03-13 11:17:43.617,35029
471,6,2016-03-13 11:17:44.639,35029
472,6,2016-03-13 11:17:45.665,35029
473,6,2016-03-13 11:17:46.690,35029
474,6,2016-03-13 11:17:47.718,35029
475,6,2016-03-13 11:17:48.742,35029
476,6,2016-03-13 11:17:49.739,35029
477,6,2016-03-13 11:17:50.790,35029
478,6,2016-03-13 11:17:51.815,35029
479,6,2016-03-13 11:17:52.814,35029
480,6,2016-03-13 11:17:53.855,35029
481,6,2016-03-13 11:17:54.864,35029
482,6,2016-03-13 11:17:55.897,35029
483,6,2016-03-13 11:17:56.915,35029
484,6,2016-03-13 11:17:57.970,35029
485,6,2016-03-13 11:17:58.964,35029
486,6,2016-03-13 11:17:59.989,35029
487,6,2016-03-13 11:18:01.024,35029
488,6,2016-03-13 11:18:02.023,35029
489,6,2016-03-13 11:18:03.063,35029
490,6,2016-03-13 11:18:04.091,35029
491,6,2016-03-13 11:18:05.118,35029
492,6,2016-03-13 11:18:06.141,35029
493,6,2016-03-13 11:18:07.171,35029
494,6,2016-03-13 11:18:08.167,35029
495,6,2016-03-13 11:18:09.220,35029
496,6,2016-03-13 11:18:10.253,35029
497,6,2016-03-13 11:18:11.275,35029
498,6,2016-03-13 11:18:12.298,35030
499,6,2016-03-13 11:18:13.315,35030
500,6,2016-03-13 11:18:14.314,35030
501,6,2016-03-13 11:18:15.340,35030
502,6,2016-03-13 11:18:16.389,35030
503,6,2016-03-13 11:18:17.390,35030
504,6,2016-03-13 11:18:18.424,35030
505,6,2016-03-13 11:18:19.442,35030
506,6,2016-03-13 11:18:20.491,35030
507,6,2016-03-13 11:18:21.496,35030
508,6,2016-03-13 11:18:22.524,35030
509,6,2016-03-13 11:18:23.539,35030
510,6,2016-03-13 11:18:24.602,35030
511,6,2016-03-13 11:18:25.590,35030
512,6,2016-03-13 11:18:26.614,35030
513,6,2016-03-13 11:18:27.666,35030
514,6,2016-03-13 11:18:28.690,35030
515,6,2016-03-13 11:18:29.691,35030
516,6,2016-03-13 11:18:30.714,35030
517,6,2016-03-13 11:18:31.740,35030
518,6,2016-03-13 11:18:32.759,35030
519,6,2016-03-13 11:18:33.789,35030
520,6,2016-03-13 11:18:34.828,35030
521,6,2016-03-13 11:18:35.839,35030
522,6,2016-03-13 11:18:36.867,35030
523,6,2016-03-13 11:18:37.891,35030
524,6,2016-03-13 11:18:38.918,35030
525,6,2016-03-13 11:18:39.942,35030
526,6,2016-03-13 11:18:40.965,35030
527,6,2016-03-13 11:18:41.993,35030
528,6,2016-03-13 11:18:43.030,35030
529,6,2016-03-13 11:18:44.040,35030
530,6,2016-03-13 11:18:45.052,35030
531,6,2016-03-13 11:18:46.089,35030
532,6,2016-03-13 11:18:47.118,35030
533,6,2016-03-13 11:18:48.121,35030
534,6,2016-03-13 11:18:49.139,35030
535,6,2016-03-13 11:18:50.194,35030
536,6,2016-03-13 11:18:51.188,35030
537,6,2016-03-13 11:18:52.214,35030
538,6,2016-03-13 11:18:53.241,35030
539,6,2016-03-13 11:18:54.266,35030
540,6,2016-03-13 11:18:55.292,35031
541,6,2016-03-13 11:18:56.331,35031
542,6,2016-03-13 11:18:57.349,35031
543,6,2016-03-13 11:18:58.363,35031
544,6,2016-03-13 11:18:59.390,35031
545,6,2016-03-13 11:19:00.442,35031
546,6,2016-03-13 11:19:01.444,35031
547,6,2016-03-13 11:19:02.464,35031
548,6,2016-03-13 11:19:03.490,35031
549,6,2016-03-13 11:19:04.513,35031
550,6,2016-03-13 11:19:05.542,35031
551,6,2016-03-13 11:19:06.565,35031
552,6,2016-03-13 11:19:07.589,35031
553,6,2016-03-13 11:19:08.616,35031
554,6,2016-03-13 11:19:09.614,35031
555,6,2016-03-13 11:19:10.641,35031
556,6,2016-03-13 11:19:11.688,35031
557,6,2016-03-13 11:19:12.687,35031
558,6,2016-03-13 11:19:13.731,35031
559,6,2016-03-13 11:19:14.749,35031
560,6,2016-03-13 11:19:15.791,35031
561,6,2016-03-13 11:19:16.815,35031
562,6,2016-03-13 11:19:17.824,35031
563,6,2016-03-13 11:19:18.842,35031
564,6,2016-03-13 11:19:19.892,35031
565,6,2016-03-13 11:19:20.913,35031
566,6,2016-03-13 11:19:21.914,35031
567,6,2016-03-13 11:19:22.963,35031
568,6,2016-03-13 11:19:23.995,35031
569,6,2016-03-13 11:19:24.988,35031
570,6,2016-03-13 11:19:26.037,35031
571,6,2016-03-13 11:19:27.052,35031
572,6,2016-03-13 11:19:28.066,35031
573,6,2016-03-13 11:19:29.089,35031
574,6,2016-03-13 11:19:30.115,35031
575,6,2016-03-13 11:19:31.144,35031
576,6,2016-03-13 11:19:32.166,35031
577,6,2016-03-13 11:19:33.191,35031
578,6,2016-03-13 11:19:34.214,35031
579,6,2016-03-13 11:19:35.240,35031
580,6,2016-03-13 11:19:36.265,35031
581,6,2016-03-13 11:19:37.288,35031
582,6,2016-03-13 11:19:38.314,35031
583,6,2016-03-13 11:19:39.342,35032
584,6,2016-03-13 11:19:40.340,35032
585,6,2016-03-13 11:19:41.389,35032
586,6,2016-03-13 11:19:42.435,35032
587,6,2016-03-13 11:19:43.428,35032
588,6,2016-03-13 11:19:44.440,35032
589,6,2016-03-13 11:19:45.492,35032
590,6,2016-03-13 11:19:46.492,35032
591,6,2016-03-13 11:19:47.514,35032
592,6,2016-03-13 11:19:48.548,35032
593,6,2016-03-13 11:19:49.552,35032
594,6,2016-03-13 11:19:50.593,35032
595,6,2016-03-13 11:19:51.633,35032
596,6,2016-03-13 11:19:52.643,35032
597,6,2016-03-13 11:19:53.663,35032
